complemento.valorTotal,dets.nItem,dets.prod.indTot,dets.prod.qCom,dets.prod.uCom,dets.prod.vProd,dets.prod.vUnCom,dets.prod.xProd,emit.cnpj,emit.enderEmit.fone,emit.enderEmit.uf,emit.enderEmit.xBairro,emit.enderEmit.xLgr,emit.enderEmit.xMun,emit.enderEmit.xPais,emit.xFant,ide.dhEmi.$date,ide.natOp,infAdic.infCpl,total.icmsTot.vbc,total.icmsTot.vbcst,total.icmsTot.vcofins,total.icmsTot.vDesc,total.icmsTot.vFrete,total.icmsTot.vicms,total.icmsTot.vicmsDeson,total.icmsTot.vii,total.icmsTot.vipi,total.icmsTot.vnf,total.icmsTot.vOutro,total.icmsTot.vpis,total.icmsTot.vProd,total.icmsTot.vSeg,total.icmsTot.vst,total.icmsTot.vTotTrib,versaoDocumento
"125,36",3,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T13:54:02.000Z,VENDA,Mesa 78,0,0,0,0,0,0,0,0,0,"107,37",0,0,"125,37",0,0,"9,73",[Record]
"125,62",1,1,"1,57",KG,"107,63","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T19:28:08.000Z,VENDA,Mesa 13,0,0,0,0,0,0,0,0,0,"80,75",0,0,"125,63",0,0,"11,21",[Record]
"125,62",2,1,2,UN,9,"4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T19:28:08.000Z,VENDA,Mesa 13,0,0,0,0,0,0,0,0,0,"80,75",0,0,"125,63",0,0,"11,21",[Record]
"125,62",3,1,2,UN,9,"4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T19:28:08.000Z,VENDA,Mesa 13,0,0,0,0,0,0,0,0,0,"80,75",0,0,"125,63",0,0,"11,21",[Record]
"126,83",1,1,1,UN,"20,9","20,9",SAKE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T22:32:41.000Z,VENDA,Mesa 60,0,0,0,0,0,0,0,0,0,"126,84",0,0,"126,84",0,0,"24,84",1
"126,83",2,1,1,UN,12,12,SOBREMESA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T22:32:41.000Z,VENDA,Mesa 60,0,0,0,0,0,0,0,0,0,"126,84",0,0,"126,84",0,0,"24,84",1
"126,83",3,1,"1,18",KG,"80,94","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T22:32:41.000Z,VENDA,Mesa 60,0,0,0,0,0,0,0,0,0,"126,84",0,0,"126,84",0,0,"24,84",1
"126,83",4,1,2,UN,13,"6,5",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T22:32:41.000Z,VENDA,Mesa 60,0,0,0,0,0,0,0,0,0,"126,84",0,0,"126,84",0,0,"24,84",1
"127,03",1,1,1,UN,"20,9","20,9",SAKE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:01:39.000Z,VENDA,Mesa 15,0,0,0,0,0,0,0,0,0,"94,65",0,0,"127,03",0,0,"17,26",1
"127,03",2,1,2,UN,9,"4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:01:39.000Z,VENDA,Mesa 15,0,0,0,0,0,0,0,0,0,"94,65",0,0,"127,03",0,0,"17,26",1
"127,03",3,1,"1,42",KG,"97,13","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:01:39.000Z,VENDA,Mesa 15,0,0,0,0,0,0,0,0,0,"94,65",0,0,"127,03",0,0,"17,26",1
"127,48",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:36:00.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"127,5",0,0,"127,5",0,0,"11,72",[Record]
"127,48",2,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:36:00.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"127,5",0,0,"127,5",0,0,"11,72",[Record]
"127,48",3,1,1,UN,"3,5","3,5",CAFE EXPRESSO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:36:00.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"127,5",0,0,"127,5",0,0,"11,72",[Record]
"127,48",4,1,"1,64",KG,"112,5","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:36:00.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"127,5",0,0,"127,5",0,0,"11,72",[Record]
"127,48",5,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:36:00.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"127,5",0,0,"127,5",0,0,"11,72",[Record]
"127,76",1,1,3,UN,"10,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T14:02:59.000Z,VENDA,Mesa 91,0,0,0,0,0,0,0,0,0,"102,77",0,0,"127,77",0,0,"11,96",1
"127,76",2,1,"1,316",KG,"90,27","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T14:02:59.000Z,VENDA,Mesa 91,0,0,0,0,0,0,0,0,0,"102,77",0,0,"127,77",0,0,"11,96",1
"127,76",3,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T14:02:59.000Z,VENDA,Mesa 91,0,0,0,0,0,0,0,0,0,"102,77",0,0,"127,77",0,0,"11,96",1
"127,76",4,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T14:02:59.000Z,VENDA,Mesa 91,0,0,0,0,0,0,0,0,0,"102,77",0,0,"127,77",0,0,"11,96",1
"127,95",1,1,1,UN,"4,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:45:33.000Z,VENDA,Mesa 61,0,0,0,0,0,0,0,0,0,"127,97",0,0,"127,97",0,0,"15,58",1
"127,95",2,1,2,UN,7,"3,5",CAFE EXPRESSO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:45:33.000Z,VENDA,Mesa 61,0,0,0,0,0,0,0,0,0,"127,97",0,0,"127,97",0,0,"15,58",1
"127,95",3,1,1,UN,"12,5","12,5",WHISKY,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:45:33.000Z,VENDA,Mesa 61,0,0,0,0,0,0,0,0,0,"127,97",0,0,"127,97",0,0,"15,58",1
"127,95",4,1,"1,45",KG,"99,47","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:45:33.000Z,VENDA,Mesa 61,0,0,0,0,0,0,0,0,0,"127,97",0,0,"127,97",0,0,"15,58",1
"127,95",5,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:45:33.000Z,VENDA,Mesa 61,0,0,0,0,0,0,0,0,0,"127,97",0,0,"127,97",0,0,"15,58",1
"128,85",1,1,1,UN,16,16,SAKE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:30:57.000Z,VENDA,Mesa 22,0,0,0,0,0,0,0,0,0,"119,87",0,0,"128,87",0,0,"21,63",[Record]
"128,85",2,1,1,UN,15,15,CAIPIROSKA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:30:57.000Z,VENDA,Mesa 22,0,0,0,0,0,0,0,0,0,"119,87",0,0,"128,87",0,0,"21,63",[Record]
"128,85",3,1,"1,23",KG,"84,37","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:30:57.000Z,VENDA,Mesa 22,0,0,0,0,0,0,0,0,0,"119,87",0,0,"128,87",0,0,"21,63",[Record]
"128,85",4,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:30:57.000Z,VENDA,Mesa 22,0,0,0,0,0,0,0,0,0,"119,87",0,0,"128,87",0,0,"21,63",[Record]
"129,32",1,1,1,UN,48,48,YAKISSOBA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T21:43:04.000Z,VENDA,Mesa 88,0,0,0,0,0,0,0,0,0,"129,34",0,0,"129,34",0,0,"16,28",[Record]
"129,32",2,1,1,UN,5,5,CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T21:43:04.000Z,VENDA,Mesa 88,0,0,0,0,0,0,0,0,0,"129,34",0,0,"129,34",0,0,"16,28",[Record]
"129,32",3,1,1,UN,16,16,SAKE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T21:43:04.000Z,VENDA,Mesa 88,0,0,0,0,0,0,0,0,0,"129,34",0,0,"129,34",0,0,"16,28",[Record]
"129,32",4,1,"0,814",KG,"55,84","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T21:43:04.000Z,VENDA,Mesa 88,0,0,0,0,0,0,0,0,0,"129,34",0,0,"129,34",0,0,"16,28",[Record]
"129,32",5,1,1,UN,"4,5","4,5",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T21:43:04.000Z,VENDA,Mesa 88,0,0,0,0,0,0,0,0,0,"129,34",0,0,"129,34",0,0,"16,28",[Record]
"129,63",1,1,6,UN,21,"3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T12:27:33.000Z,VENDA,Mesa 4,0,0,0,0,0,0,0,0,0,"106,64",0,0,"129,64",0,0,"11,38",1
"129,63",2,1,1,UN,12,12,SOBREMESA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T12:27:33.000Z,VENDA,Mesa 4,0,0,0,0,0,0,0,0,0,"106,64",0,0,"129,64",0,0,"11,38",1
"129,63",3,1,"1,212",KG,"83,14","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T12:27:33.000Z,VENDA,Mesa 4,0,0,0,0,0,0,0,0,0,"106,64",0,0,"129,64",0,0,"11,38",1
"129,63",4,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T12:27:33.000Z,VENDA,Mesa 4,0,0,0,0,0,0,0,0,0,"106,64",0,0,"129,64",0,0,"11,38",1
"129,77",1,1,"1,82",KG,"124,85","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T20:21:52.000Z,VENDA,Mesa 1,0,0,0,0,0,0,0,0,0,"129,8",0,0,"129,8",0,0,"7,55",[Record]
"129,77",2,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T20:21:52.000Z,VENDA,Mesa 1,0,0,0,0,0,0,0,0,0,"129,8",0,0,"129,8",0,0,"7,55",[Record]
"13,14",1,1,1,UN,"4,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-07T13:39:39.000Z,VENDA,Mesa 59,0,0,0,0,0,0,0,0,0,"13,14",0,0,"13,14",0,0,"0,55",1
"13,14",2,1,"0,126",KG,"8,64","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-07T13:39:39.000Z,VENDA,Mesa 59,0,0,0,0,0,0,0,0,0,"13,14",0,0,"13,14",0,0,"0,55",1
"13,17",1,1,"0,192",KG,"13,17","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T21:03:07.000Z,VENDA,Mesa 30,0,0,0,0,0,0,0,0,0,"13,17",0,0,"13,17",0,0,"0,55",1
"13,17",1,1,"0,192",KG,"13,17","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T15:15:58.000Z,VENDA,Mesa 69,0,0,0,0,0,0,0,0,0,"13,17",0,0,"13,17",0,0,"0,55",1
"13,44",1,1,"0,196",KG,"13,44","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T20:16:12.000Z,VENDA,Mesa 22,0,0,0,0,0,0,0,0,0,"13,44",0,0,"13,44",0,0,"0,56",1
"13,58",1,1,"0,198",KG,"13,58","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-09T13:05:28.000Z,VENDA,Mesa 63,0,0,0,0,0,0,0,0,0,"13,58",0,0,"13,58",0,0,"0,57",1
"13,72",1,1,"0,2",KG,"13,72","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T13:52:59.000Z,VENDA,Mesa 89,0,0,0,0,0,0,0,0,0,"13,72",0,0,"13,72",0,0,"0,58",[Record]
"13,98",1,1,"0,2",KG,"13,98","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T12:14:02.000Z,VENDA,Mesa 13,0,0,0,0,0,0,0,0,0,"9,32",0,0,"13,98",0,0,"0,59",1
"130,06",1,1,"1,68",KG,"115,24","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T20:37:56.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"130,09",0,0,"130,09",0,0,"11,78",[Record]
"130,06",2,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T20:37:56.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"130,09",0,0,"130,09",0,0,"11,78",[Record]
"130,06",3,1,2,UN,"9,9","4,95",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T20:37:56.000Z,VENDA,Mesa 96,0,0,0,0,0,0,0,0,0,"130,09",0,0,"130,09",0,0,"11,78",[Record]
"131,81",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:46:30.000Z,VENDA,Mesa 66,0,0,0,0,0,0,0,0,0,"131,84",0,0,"131,84",0,0,"15,17",[Record]
"131,81",2,1,2,UN,2,1,CHA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:46:30.000Z,VENDA,Mesa 66,0,0,0,0,0,0,0,0,0,"131,84",0,0,"131,84",0,0,"15,17",[Record]
"131,81",3,1,"1,591",KG,"109,14","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:46:30.000Z,VENDA,Mesa 66,0,0,0,0,0,0,0,0,0,"131,84",0,0,"131,84",0,0,"15,17",[Record]
"131,81",4,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:46:30.000Z,VENDA,Mesa 66,0,0,0,0,0,0,0,0,0,"131,84",0,0,"131,84",0,0,"15,17",[Record]
"131,81",5,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:46:30.000Z,VENDA,Mesa 66,0,0,0,0,0,0,0,0,0,"131,84",0,0,"131,84",0,0,"15,17",[Record]
"131,81",6,1,1,UN,"8,2","8,2",BULE CHA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:46:30.000Z,VENDA,Mesa 66,0,0,0,0,0,0,0,0,0,"131,84",0,0,"131,84",0,0,"15,17",[Record]
"132,28",1,1,"1,732",KG,"118,81","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:15:10.000Z,VENDA,Mesa 41,0,0,0,0,0,0,0,0,0,"132,31",0,0,"132,31",0,0,"9,38",1
"132,28",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:15:10.000Z,VENDA,Mesa 41,0,0,0,0,0,0,0,0,0,"132,31",0,0,"132,31",0,0,"9,38",1
"132,28",3,1,1,UN,"4,5","4,5",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:15:10.000Z,VENDA,Mesa 41,0,0,0,0,0,0,0,0,0,"132,31",0,0,"132,31",0,0,"9,38",1
"132,28",4,1,1,UN,"4,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T21:15:10.000Z,VENDA,Mesa 41,0,0,0,0,0,0,0,0,0,"132,31",0,0,"132,31",0,0,"9,38",1
"133,11",1,1,1,UN,15,15,SAKE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T20:40:21.000Z,VENDA,Mesa 23,0,0,0,0,0,0,0,0,0,"133,12",0,0,"133,12",0,0,"11,97",1
"133,11",2,1,"1,722",KG,"118,12","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T20:40:21.000Z,VENDA,Mesa 23,0,0,0,0,0,0,0,0,0,"133,12",0,0,"133,12",0,0,"11,97",1
"133,19",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T22:26:17.000Z,VENDA,Mesa 2,0,0,0,0,0,0,0,0,0,"133,21",0,0,"133,21",0,0,"12,17",1
"133,19",2,1,3,UN,3,1,CHA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T22:26:17.000Z,VENDA,Mesa 2,0,0,0,0,0,0,0,0,0,"133,21",0,0,"133,21",0,0,"12,17",1
"133,19",3,1,"1,716",KG,"117,71","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T22:26:17.000Z,VENDA,Mesa 2,0,0,0,0,0,0,0,0,0,"133,21",0,0,"133,21",0,0,"12,17",1
"133,19",4,1,2,UN,9,"4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T22:26:17.000Z,VENDA,Mesa 2,0,0,0,0,0,0,0,0,0,"133,21",0,0,"133,21",0,0,"12,17",1
"133,63",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T13:42:19.000Z,VENDA,Mesa 81,0,0,0,0,0,0,0,0,0,"133,67",0,0,"133,67",0,0,"9,01",1
"133,63",2,1,"1,832",KG,"125,67","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T13:42:19.000Z,VENDA,Mesa 81,0,0,0,0,0,0,0,0,0,"133,67",0,0,"133,67",0,0,"9,01",1
"133,63",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-14T13:42:19.000Z,VENDA,Mesa 81,0,0,0,0,0,0,0,0,0,"133,67",0,0,"133,67",0,0,"9,01",1
"134,12",1,1,2,UN,9,"4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T19:42:14.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"134,14",0,0,"134,14",0,0,"13,93",1
"134,12",2,1,"1,54",KG,"105,64","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T19:42:14.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"134,14",0,0,"134,14",0,0,"13,93",1
"134,12",3,1,3,UN,"19,5","6,5",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T19:42:14.000Z,VENDA,Mesa 5,0,0,0,0,0,0,0,0,0,"134,14",0,0,"134,14",0,0,"13,93",1
"134,33",1,1,6,UN,21,"3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T20:35:40.000Z,VENDA,Mesa 13,0,0,0,0,0,0,0,0,0,"80,57",0,0,"134,35",0,0,"11,3",1
"134,33",2,1,"1,59",KG,"108,85","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T20:35:40.000Z,VENDA,Mesa 13,0,0,0,0,0,0,0,0,0,"80,57",0,0,"134,35",0,0,"11,3",1
"134,33",3,1,1,UN,"4,5","4,5",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T20:35:40.000Z,VENDA,Mesa 13,0,0,0,0,0,0,0,0,0,"80,57",0,0,"134,35",0,0,"11,3",1
"134,57",1,1,"1,96",KG,"134,58","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T12:04:14.000Z,VENDA,Mesa 13,0,0,0,0,0,0,0,0,0,"89,72",0,0,"134,58",0,0,"5,65",[Record]
"134,64",1,1,2,UN,36,18,CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T15:14:40.000Z,VENDA,Mesa 99,0,0,0,0,0,0,0,0,0,"134,67",0,0,"134,67",0,0,"35,22",1
"134,64",2,1,1,UN,12,12,CAIPIRINHA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T15:14:40.000Z,VENDA,Mesa 99,0,0,0,0,0,0,0,0,0,"134,67",0,0,"134,67",0,0,"35,22",1
"134,64",3,1,1,UN,15,15,CAIPIROSKA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T15:14:40.000Z,VENDA,Mesa 99,0,0,0,0,0,0,0,0,0,"134,67",0,0,"134,67",0,0,"35,22",1
"134,64",4,1,"0,95",KG,"65,17","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T15:14:40.000Z,VENDA,Mesa 99,0,0,0,0,0,0,0,0,0,"134,67",0,0,"134,67",0,0,"35,22",1
"134,64",5,1,1,UN,"6,5","6,5",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-16T15:14:40.000Z,VENDA,Mesa 99,0,0,0,0,0,0,0,0,0,"134,67",0,0,"134,67",0,0,"35,22",1
"136,08",1,1,1,UN,"3,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T14:03:48.000Z,VENDA,Mesa 69,0,0,0,0,0,0,0,0,0,"136,11",0,0,"136,11",0,0,"11,02",1
"136,08",2,1,"1,802",KG,"123,61","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T14:03:48.000Z,VENDA,Mesa 69,0,0,0,0,0,0,0,0,0,"136,11",0,0,"136,11",0,0,"11,02",1
"136,08",3,1,2,UN,9,"4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T14:03:48.000Z,VENDA,Mesa 69,0,0,0,0,0,0,0,0,0,"136,11",0,0,"136,11",0,0,"11,02",1
